time:1157142851, acc_x:00024.41, acc_y:00083.01, acc_z:01336.43
time:1157150308, acc_x:-00114.75, acc_y:00237.79, acc_z:00863.77
time:1157157852, acc_x:-00229.98, acc_y:00136.23, acc_z:01142.58
time:1157165399, acc_x:00403.81, acc_y:-00039.55, acc_z:01396.97
time:1157172949, acc_x:-00326.17, acc_y:-00191.89, acc_z:01253.42
time:1157180583, acc_x:-00075.20, acc_y:-00092.29, acc_z:00746.09
time:1157188201, acc_x:00062.01, acc_y:00407.71, acc_z:01485.35
time:1157195667, acc_x:00177.25, acc_y:00428.71, acc_z:00277.34
time:1157203117, acc_x:00065.92, acc_y:00112.30, acc_z:01542.97
time:1157210582, acc_x:-00081.54, acc_y:-00153.32, acc_z:01002.44
time:1157218207, acc_x:-00333.50, acc_y:00081.05, acc_z:01398.44
time:1157225757, acc_x:00325.20, acc_y:00397.95, acc_z:00471.68
time:1157233208, acc_x:00200.20, acc_y:00192.38, acc_z:01808.59
time:1157240667, acc_x:-00235.35, acc_y:00204.59, acc_z:00437.50
time:1157248207, acc_x:00351.07, acc_y:-00348.14, acc_z:01539.06
time:1157255752, acc_x:00406.25, acc_y:00495.12, acc_z:01252.44
time:1157263204, acc_x:00009.28, acc_y:-00049.80, acc_z:01568.36
time:1157270751, acc_x:-00052.73, acc_y:00229.00, acc_z:01354.49
time:1157278293, acc_x:00222.17, acc_y:-00078.12, acc_z:01359.86
time:1157285843, acc_x:00319.34, acc_y:00037.60, acc_z:00791.99
time:1157293301, acc_x:-00151.86, acc_y:00028.32, acc_z:01384.28
time:1157300849, acc_x:-00410.64, acc_y:-00140.14, acc_z:01540.53
time:1157308480, acc_x:-00188.96, acc_y:00099.61, acc_z:00799.80
time:1157316028, acc_x:-00316.41, acc_y:00529.30, acc_z:01030.76
time:1157323575, acc_x:00521.97, acc_y:-00560.55, acc_z:00642.09
time:1157331117, acc_x:-00394.04, acc_y:-00041.99, acc_z:00907.71
time:1157338751, acc_x:00410.64, acc_y:00267.58, acc_z:01894.04
time:1157346211, acc_x:-00287.60, acc_y:-00333.01, acc_z:00481.45
time:1157353843, acc_x:00208.01, acc_y:-00271.00, acc_z:00562.50
time:1157361385, acc_x:00043.46, acc_y:00489.26, acc_z:01064.45
time:1157368837, acc_x:-00511.23, acc_y:00704.10, acc_z:01999.94
time:1157376382, acc_x:00320.31, acc_y:00361.33, acc_z:-00212.89
time:1157383930, acc_x:-00130.37, acc_y:-00300.29, acc_z:01250.98
time:1157391554, acc_x:00260.25, acc_y:-00477.54, acc_z:00961.43
time:1157399094, acc_x:-00307.62, acc_y:00324.71, acc_z:00685.55
time:1157406644, acc_x:00184.08, acc_y:-00137.70, acc_z:00347.66
time:1157414181, acc_x:-00035.64, acc_y:00290.04, acc_z:01342.29
time:1157421727, acc_x:00001.95, acc_y:-00327.15, acc_z:01095.70
time:1157429265, acc_x:00023.44, acc_y:-00079.59, acc_z:00375.00
time:1157436813, acc_x:00107.42, acc_y:00269.04, acc_z:01055.18
time:1157444270, acc_x:00059.08, acc_y:-00087.89, acc_z:00895.02
time:1157451822, acc_x:-00177.73, acc_y:-00127.44, acc_z:00428.22
time:1157459452, acc_x:00414.06, acc_y:00021.97, acc_z:00657.71
time:1157466911, acc_x:00312.99, acc_y:00053.71, acc_z:00650.88
time:1157474372, acc_x:-00233.89, acc_y:-00139.16, acc_z:01465.82
time:1157482008, acc_x:-00151.86, acc_y:-00017.09, acc_z:01315.92
time:1157489639, acc_x:00555.18, acc_y:00281.74, acc_z:00387.70
time:1157497094, acc_x:00539.55, acc_y:00178.22, acc_z:01450.20
time:1157504554, acc_x:00229.98, acc_y:-00172.36, acc_z:00732.91
time:1157512098, acc_x:-00197.75, acc_y:-00071.78, acc_z:01494.14
time:1157519724, acc_x:00299.80, acc_y:-00068.85, acc_z:00668.46
time:1157527266, acc_x:00024.41, acc_y:-00056.64, acc_z:01199.22
time:1157534815, acc_x:-00075.68, acc_y:-00073.73, acc_z:00812.99
time:1157542447, acc_x:00270.51, acc_y:-00007.81, acc_z:01999.94
time:1157549995, acc_x:00364.26, acc_y:00356.93, acc_z:00653.81
time:1157557454, acc_x:-00237.79, acc_y:-00260.25, acc_z:01592.77
time:1157565079, acc_x:-00112.30, acc_y:-00076.66, acc_z:00686.04
time:1157572711, acc_x:00356.93, acc_y:-00084.47, acc_z:01196.29
time:1157580259, acc_x:00108.40, acc_y:00093.75, acc_z:00991.21
time:1157587710, acc_x:00008.79, acc_y:-00213.87, acc_z:00513.18
time:1157595258, acc_x:-00065.43, acc_y:-00109.86, acc_z:01269.04
time:1157602893, acc_x:00017.09, acc_y:-00209.96, acc_z:00826.66
time:1157610439, acc_x:00166.02, acc_y:-00082.03, acc_z:00906.25
time:1157617989, acc_x:-00181.64, acc_y:00039.06, acc_z:01187.01
time:1157625537, acc_x:00075.20, acc_y:-00124.51, acc_z:01092.77
time:1157633080, acc_x:00386.23, acc_y:00056.15, acc_z:01075.20
time:1157640541, acc_x:00183.59, acc_y:00027.83, acc_z:01058.11
time:1157648001, acc_x:00082.52, acc_y:00139.65, acc_z:01001.46
time:1157655466, acc_x:-00171.87, acc_y:-00299.80, acc_z:00784.18
time:1157663095, acc_x:-00266.60, acc_y:-00084.96, acc_z:00790.53
time:1157670720, acc_x:00183.59, acc_y:00094.73, acc_z:01597.17
time:1157678175, acc_x:00265.62, acc_y:-00014.65, acc_z:00651.37
time:1157685723, acc_x:-00110.84, acc_y:00146.97, acc_z:01139.16
time:1157693264, acc_x:00085.94, acc_y:-00049.80, acc_z:01111.33
time:1157700813, acc_x:00094.73, acc_y:00207.03, acc_z:00847.66
time:1157708268, acc_x:-00008.30, acc_y:00060.55, acc_z:01099.12
time:1157715812, acc_x:-00122.56, acc_y:-00213.87, acc_z:00916.99
time:1157723445, acc_x:-00056.15, acc_y:00095.21, acc_z:00910.64
time:1157730989, acc_x:-00059.08, acc_y:-00215.82, acc_z:00971.68
time:1157738625, acc_x:00004.88, acc_y:-00268.07, acc_z:00582.52
time:1157746169, acc_x:-00213.38, acc_y:00041.02, acc_z:00797.36
time:1157753709, acc_x:-00000.49, acc_y:-00186.04, acc_z:00895.51
time:1157761343, acc_x:-00028.81, acc_y:-00313.96, acc_z:00868.16
time:1157768980, acc_x:-00000.49, acc_y:-00018.55, acc_z:00697.27
time:1157776608, acc_x:00004.88, acc_y:-00231.93, acc_z:01402.34
time:1157784150, acc_x:-00112.79, acc_y:-00131.35, acc_z:00908.20
time:1157791791, acc_x:-00029.79, acc_y:00024.41, acc_z:00861.82
time:1157799338, acc_x:-00166.99, acc_y:-00061.52, acc_z:01200.20
time:1157806973, acc_x:00042.48, acc_y:-00092.29, acc_z:00965.33
time:1157814525, acc_x:-00067.38, acc_y:-00016.60, acc_z:01063.48
time:1157822156, acc_x:00021.00, acc_y:-00111.82, acc_z:01021.00
time:1157829697, acc_x:-00004.39, acc_y:-00119.14, acc_z:01141.11
time:1157837329, acc_x:-00050.78, acc_y:00063.96, acc_z:00765.62
time:1157844879, acc_x:00282.71, acc_y:00102.54, acc_z:01626.95
time:1157852340, acc_x:00433.11, acc_y:00039.55, acc_z:00685.55
time:1157859812, acc_x:00056.64, acc_y:-00236.33, acc_z:01067.38
time:1157867355, acc_x:-00033.69, acc_y:-00134.77, acc_z:01071.78
time:1157874990, acc_x:00068.85, acc_y:-00064.45, acc_z:01204.59
time:1157882534, acc_x:00137.21, acc_y:-00092.77, acc_z:00994.63
time:1157890074, acc_x:00031.74, acc_y:-00027.34, acc_z:00891.11
time:1157897626, acc_x:00035.64, acc_y:-00122.56, acc_z:00936.04
time:1157905164, acc_x:-00013.67, acc_y:-00096.19, acc_z:01021.97
time:1157912802, acc_x:00025.39, acc_y:-00053.71, acc_z:01021.48
time:1157920352, acc_x:00011.23, acc_y:-00065.92, acc_z:01072.75
time:1157927897, acc_x:-00032.23, acc_y:-00090.82, acc_z:00995.12
time:1157935532, acc_x:-00056.15, acc_y:-00041.50, acc_z:00951.66
time:1157943165, acc_x:-00004.39, acc_y:-00094.73, acc_z:00957.03
time:1157950805, acc_x:-00003.42, acc_y:-00125.00, acc_z:01034.18
time:1157958436, acc_x:00021.00, acc_y:00041.02, acc_z:01103.52
time:1157965895, acc_x:00249.51, acc_y:-00032.71, acc_z:01235.84
time:1157973443, acc_x:-00008.30, acc_y:00074.71, acc_z:00955.08
time:1157980991, acc_x:00036.13, acc_y:-00000.49, acc_z:01018.07
time:1157988538, acc_x:00039.06, acc_y:-00027.83, acc_z:01041.02
time:1157996078, acc_x:00020.51, acc_y:-00017.09, acc_z:01052.73
time:1158003623, acc_x:-00009.28, acc_y:-00013.67, acc_z:01018.07
time:1158011260, acc_x:00006.84, acc_y:-00015.63, acc_z:01006.35
time:1158018806, acc_x:-00021.97, acc_y:00027.83, acc_z:00957.03
time:1158026355, acc_x:-00006.84, acc_y:-00006.35, acc_z:01006.84
time:1158033987, acc_x:-00008.30, acc_y:-00022.46, acc_z:01017.09
time:1158041618, acc_x:-00006.84, acc_y:-00005.37, acc_z:01004.39
time:1158049252, acc_x:-00019.53, acc_y:-00008.79, acc_z:01020.51
time:1158056885, acc_x:-00013.18, acc_y:00005.37, acc_z:01024.41
time:1158064430, acc_x:00002.44, acc_y:00001.95, acc_z:01022.46
time:1158071890, acc_x:-00007.81, acc_y:-00010.74, acc_z:01029.30
time:1158079523, acc_x:-00013.18, acc_y:-00003.91, acc_z:01010.74
time:1158087160, acc_x:-00002.93, acc_y:-00012.70, acc_z:01008.79
time:1158094799, acc_x:-00006.84, acc_y:-00015.14, acc_z:01008.79
time:1158102430, acc_x:-00003.42, acc_y:-00014.65, acc_z:01016.60
time:1158110067, acc_x:-00024.41, acc_y:-00006.84, acc_z:01026.37
time:1158117697, acc_x:-00021.48, acc_y:00006.35, acc_z:01027.83
time:1158125244, acc_x:-00016.11, acc_y:00018.07, acc_z:01024.41
time:1158132796, acc_x:-00021.97, acc_y:00010.25, acc_z:01031.25
time:1158140345, acc_x:-00012.70, acc_y:00010.74, acc_z:01025.88
time:1158147894, acc_x:-00027.34, acc_y:00002.93, acc_z:01029.30
time:1158155440, acc_x:-00009.28, acc_y:-00018.55, acc_z:01024.41
time:1158163073, acc_x:-00000.98, acc_y:-00017.58, acc_z:01015.14
time:1158170701, acc_x:00001.46, acc_y:-00031.25, acc_z:01015.14
time:1158178249, acc_x:00000.49, acc_y:-00025.39, acc_z:01013.18
time:1158185800, acc_x:00015.14, acc_y:-00021.00, acc_z:01003.91
time:1158193350, acc_x:-00002.44, acc_y:-00024.90, acc_z:01003.91
time:1158200987, acc_x:-00001.95, acc_y:-00016.60, acc_z:01004.88
time:1158208620, acc_x:00002.44, acc_y:-00022.46, acc_z:01018.55
time:1158216163, acc_x:-00002.93, acc_y:-00006.84, acc_z:01013.18
time:1158223796, acc_x:-00000.98, acc_y:-00002.44, acc_z:01031.25
time:1158231421, acc_x:-00011.72, acc_y:00002.44, acc_z:01027.34
time:1158238967, acc_x:-00019.53, acc_y:00006.84, acc_z:01029.79
time:1158246508, acc_x:-00026.37, acc_y:00001.95, acc_z:01027.83
time:1158254052, acc_x:-00028.81, acc_y:-00007.81, acc_z:01015.14
time:1158261687, acc_x:-00013.67, acc_y:-00002.93, acc_z:01000.49
time:1158269320, acc_x:00000.49, acc_y:-00025.88, acc_z:01012.70
time:1158276866, acc_x:00009.77, acc_y:-00017.58, acc_z:01024.90
time:1158284405, acc_x:00023.93, acc_y:-00015.63, acc_z:01011.23
time:1158291955, acc_x:00006.35, acc_y:-00040.04, acc_z:01009.28
time:1158299502, acc_x:00004.88, acc_y:-00053.22, acc_z:01020.51
time:1158307047, acc_x:00029.79, acc_y:-00021.97, acc_z:01005.37
time:1158314592, acc_x:00028.32, acc_y:-00042.97, acc_z:01013.67
time:1158322137, acc_x:00024.90, acc_y:-00037.60, acc_z:01007.32
time:1158329689, acc_x:00036.62, acc_y:-00039.06, acc_z:01022.95
time:1158337231, acc_x:00030.76, acc_y:-00054.69, acc_z:01045.90
time:1158344782, acc_x:00023.44, acc_y:-00038.09, acc_z:01024.41
time:1158352331, acc_x:00031.25, acc_y:-00061.52, acc_z:01033.69
time:1158359877, acc_x:00036.13, acc_y:-00075.68, acc_z:01034.67
time:1158367416, acc_x:00064.94, acc_y:-00087.89, acc_z:01000.49
time:1158374954, acc_x:00079.10, acc_y:-00143.55, acc_z:01010.25
time:1158382498, acc_x:00048.83, acc_y:-00013.18, acc_z:01095.21
time:1158390045, acc_x:00083.98, acc_y:-00104.98, acc_z:00963.38
time:1158397592, acc_x:-00004.39, acc_y:-00064.45, acc_z:01120.61
time:1158405217, acc_x:00088.38, acc_y:-00055.18, acc_z:01050.29
time:1158412768, acc_x:00085.45, acc_y:-00147.95, acc_z:00902.83
time:1158420307, acc_x:-00021.97, acc_y:-00080.08, acc_z:01101.07
time:1158427942, acc_x:-00103.52, acc_y:-00013.18, acc_z:00941.89
time:1158435571, acc_x:00101.07, acc_y:-00174.80, acc_z:00946.29
time:1158443105, acc_x:00056.15, acc_y:00045.90, acc_z:00982.91
time:1158450567, acc_x:00164.55, acc_y:-00009.28, acc_z:00907.23
time:1158458101, acc_x:00097.66, acc_y:00090.33, acc_z:01111.33
time:1158465555, acc_x:-00077.15, acc_y:00044.92, acc_z:00922.85
time:1158473098, acc_x:-00013.67, acc_y:-00056.15, acc_z:00780.27
time:1158480728, acc_x:00163.57, acc_y:-00110.35, acc_z:01019.53
time:1158488268, acc_x:00114.26, acc_y:00154.79, acc_z:00962.40
time:1158495726, acc_x:00129.39, acc_y:-00108.40, acc_z:01007.81
time:1158503268, acc_x:-00064.94, acc_y:-00347.66, acc_z:00936.04
time:1158510903, acc_x:-00047.85, acc_y:-00086.91, acc_z:01167.97
time:1158518539, acc_x:-00032.71, acc_y:-00218.26, acc_z:00853.03
time:1158526165, acc_x:-00174.32, acc_y:-00074.22, acc_z:01071.78
time:1158533805, acc_x:-00042.97, acc_y:-00296.39, acc_z:00930.18
time:1158541439, acc_x:00389.65, acc_y:-00026.37, acc_z:01314.94
time:1158548984, acc_x:00079.59, acc_y:-00016.60, acc_z:01447.27
time:1158556534, acc_x:00291.99, acc_y:00079.10, acc_z:01404.30
time:1158563996, acc_x:-00235.84, acc_y:-00185.55, acc_z:01149.41
time:1158571628, acc_x:-00071.78, acc_y:-00338.38, acc_z:00875.98
time:1158579266, acc_x:-00307.62, acc_y:-00113.77, acc_z:01052.25
time:1158586898, acc_x:00239.75, acc_y:00212.40, acc_z:01425.29
time:1158594360, acc_x:00083.98, acc_y:-00211.91, acc_z:00822.27
time:1158601905, acc_x:00076.17, acc_y:00107.91, acc_z:01264.65
time:1158609368, acc_x:-00005.86, acc_y:00239.75, acc_z:01581.05
time:1158616914, acc_x:00112.30, acc_y:-00223.14, acc_z:00751.46
time:1158624461, acc_x:-00311.52, acc_y:-00161.62, acc_z:00581.54
time:1158632092, acc_x:00033.20, acc_y:00858.40, acc_z:00864.26
time:1158639552, acc_x:-00090.33, acc_y:-00181.64, acc_z:00919.43
time:1158647183, acc_x:-00021.00, acc_y:00076.17, acc_z:01410.16
time:1158654732, acc_x:-00005.37, acc_y:-00295.41, acc_z:00349.61
time:1158662364, acc_x:-00158.69, acc_y:-01039.06, acc_z:00926.76
time:1158670002, acc_x:00281.74, acc_y:-00242.19, acc_z:00352.54
time:1158677547, acc_x:00234.37, acc_y:-00159.67, acc_z:00819.34
time:1158685091, acc_x:00321.78, acc_y:00260.25, acc_z:01139.16
time:1158692556, acc_x:00049.32, acc_y:-00364.75, acc_z:00335.45
time:1158700095, acc_x:00423.83, acc_y:00614.75, acc_z:01051.76
time:1158707555, acc_x:-00201.17, acc_y:-00211.91, acc_z:01250.98
time:1158715182, acc_x:-00076.17, acc_y:-00493.16, acc_z:01177.25
time:1158722806, acc_x:-00079.59, acc_y:-00104.00, acc_z:00870.61
time:1158730435, acc_x:00187.99, acc_y:-00486.82, acc_z:00125.00
time:1158737983, acc_x:-00389.16, acc_y:00073.73, acc_z:01596.19
time:1158745531, acc_x:01056.15, acc_y:00918.95, acc_z:01959.47
time:1158752995, acc_x:00664.06, acc_y:00164.55, acc_z:-00321.29
time:1158760542, acc_x:-00349.61, acc_y:-00023.44, acc_z:01877.44
time:1158768162, acc_x:00429.20, acc_y:-00084.96, acc_z:00954.59
time:1158775705, acc_x:-00029.79, acc_y:00214.36, acc_z:00561.04
time:1158783251, acc_x:00889.65, acc_y:-00332.03, acc_z:01388.18
time:1158790807, acc_x:-00299.32, acc_y:-00247.56, acc_z:00666.99
time:1158798436, acc_x:00099.61, acc_y:-00380.37, acc_z:01125.00
time:1158805985, acc_x:00130.37, acc_y:00418.46, acc_z:01659.67
time:1158813444, acc_x:00912.60, acc_y:00106.93, acc_z:00601.07
time:1158820905, acc_x:-00703.61, acc_y:-00153.32, acc_z:-00202.64
time:1158828624, acc_x:00110.35, acc_y:-00109.86, acc_z:01330.08
time:1158836168, acc_x:-00537.60, acc_y:-00348.63, acc_z:01981.45
time:1158843809, acc_x:00039.55, acc_y:-00045.90, acc_z:01130.86
time:1158851360, acc_x:-00396.97, acc_y:-00736.82, acc_z:-00082.52
time:1158859073, acc_x:-00159.67, acc_y:-00394.04, acc_z:01396.48
time:1158866703, acc_x:-00317.87, acc_y:-00255.86, acc_z:01297.85
time:1158874340, acc_x:00333.98, acc_y:-00043.95, acc_z:00521.48
time:1158881889, acc_x:-00153.32, acc_y:00052.73, acc_z:00693.85
time:1158889432, acc_x:00019.04, acc_y:-00554.20, acc_z:00778.32
time:1158896977, acc_x:-00228.03, acc_y:00465.33, acc_z:01672.36
time:1158904526, acc_x:00504.88, acc_y:00281.74, acc_z:00234.86
time:1158911987, acc_x:-00084.47, acc_y:00197.27, acc_z:00728.03
time:1158919531, acc_x:-00715.82, acc_y:00170.41, acc_z:01999.94
time:1158927075, acc_x:-00760.25, acc_y:-01035.16, acc_z:01743.16
time:1158934708, acc_x:-00413.09, acc_y:00186.52, acc_z:00909.67
time:1158942253, acc_x:-00278.32, acc_y:00120.61, acc_z:00092.77
time:1158949809, acc_x:-00539.06, acc_y:-00214.36, acc_z:01142.58
time:1158957443, acc_x:00212.40, acc_y:00067.38, acc_z:01453.13
time:1158964904, acc_x:00712.89, acc_y:00045.41, acc_z:00427.25
time:1158972360, acc_x:-00297.85, acc_y:00154.79, acc_z:01321.78
time:1158979905, acc_x:-00197.75, acc_y:00386.72, acc_z:00510.25
time:1158987450, acc_x:-00354.00, acc_y:00214.84, acc_z:01362.79
time:1158994999, acc_x:-00057.62, acc_y:00333.50, acc_z:01999.94
time:1159002552, acc_x:00186.04, acc_y:00152.34, acc_z:00255.37
time:1159010011, acc_x:-01062.50, acc_y:-00181.15, acc_z:01662.60
time:1159017645, acc_x:00032.71, acc_y:-00155.27, acc_z:00434.57
time:1159025184, acc_x:00197.27, acc_y:00213.38, acc_z:01439.94
time:1159032632, acc_x:00000.00, acc_y:00432.13, acc_z:01551.27
time:1159040083, acc_x:00247.56, acc_y:00067.87, acc_z:00987.79
time:1159047546, acc_x:-00196.78, acc_y:-00055.18, acc_z:01076.17
time:1159055174, acc_x:-00539.55, acc_y:-00128.91, acc_z:01195.31
time:1159062810, acc_x:-00186.52, acc_y:00127.44, acc_z:01018.55
time:1159070359, acc_x:00083.98, acc_y:00311.52, acc_z:01067.38
time:1159077823, acc_x:00246.58, acc_y:00228.52, acc_z:00833.01
time:1159085278, acc_x:-00219.24, acc_y:00039.55, acc_z:01898.93
time:1159092830, acc_x:00224.12, acc_y:00278.81, acc_z:00445.80
time:1159100286, acc_x:-00119.14, acc_y:00082.52, acc_z:01284.18
time:1159107836, acc_x:-00039.06, acc_y:-00010.74, acc_z:00713.38
time:1159115466, acc_x:-00217.29, acc_y:00062.01, acc_z:00925.78
time:1159123016, acc_x:00057.62, acc_y:00045.41, acc_z:01250.00
time:1159130474, acc_x:00051.27, acc_y:00102.05, acc_z:00854.49
time:1159137937, acc_x:-00149.41, acc_y:-00027.83, acc_z:01063.96
time:1159145572, acc_x:-00114.26, acc_y:00174.32, acc_z:01106.45
time:1159153111, acc_x:00107.42, acc_y:00130.86, acc_z:01144.04
time:1159160558, acc_x:-00061.52, acc_y:00256.84, acc_z:01014.65
time:1159168102, acc_x:-00197.75, acc_y:00126.46, acc_z:01091.31
time:1159175650, acc_x:-00107.42, acc_y:00087.40, acc_z:01083.50
time:1159183193, acc_x:-00216.80, acc_y:00039.55, acc_z:01005.86
time:1159190742, acc_x:-00250.49, acc_y:-00021.48, acc_z:01098.63
time:1159198372, acc_x:-00130.37, acc_y:00122.07, acc_z:01080.08
time:1159205922, acc_x:00120.61, acc_y:00100.10, acc_z:00944.82
time:1159213378, acc_x:00047.85, acc_y:00140.62, acc_z:01019.53
time:1159220838, acc_x:-00058.11, acc_y:00027.83, acc_z:01097.66
time:1159228389, acc_x:-00241.21, acc_y:-00012.70, acc_z:01045.90
time:1159236022, acc_x:00098.63, acc_y:-00029.79, acc_z:01014.65
time:1159243569, acc_x:-00092.29, acc_y:00320.31, acc_z:00894.04
time:1159251108, acc_x:-00037.60, acc_y:00055.66, acc_z:01191.89
time:1159258654, acc_x:00085.94, acc_y:-00098.63, acc_z:00946.29
time:1159266193, acc_x:-00034.18, acc_y:-00027.34, acc_z:01022.95
time:1159273831, acc_x:-00110.84, acc_y:00048.34, acc_z:01050.29
time:1159281375, acc_x:-00033.20, acc_y:00196.29, acc_z:00976.07
time:1159288925, acc_x:00019.53, acc_y:00099.12, acc_z:01040.53
time:1159296387, acc_x:-00035.16, acc_y:-00057.13, acc_z:00988.77
time:1159304012, acc_x:-00125.98, acc_y:00010.25, acc_z:00993.16
time:1159311555, acc_x:-00047.36, acc_y:00072.27, acc_z:01038.57
time:1159319100, acc_x:-00007.81, acc_y:00023.93, acc_z:01004.88
time:1159326650, acc_x:-00037.60, acc_y:00069.34, acc_z:01036.13
time:1159334189, acc_x:-00073.24, acc_y:00023.44, acc_z:01044.43
time:1159341733, acc_x:-00015.14, acc_y:-00000.49, acc_z:00997.07
time:1159349365, acc_x:-00023.93, acc_y:00019.53, acc_z:01027.34
time:1159356912, acc_x:-00018.55, acc_y:00017.58, acc_z:01015.62
time:1159364449, acc_x:-00012.70, acc_y:00015.63, acc_z:01019.04
time:1159371996, acc_x:-00016.11, acc_y:-00003.91, acc_z:01010.74
time:1159379634, acc_x:-00009.28, acc_y:-00021.48, acc_z:01040.04
time:1159387264, acc_x:-00015.14, acc_y:-00002.93, acc_z:01021.97
time:1159394898, acc_x:-00010.25, acc_y:-00002.93, acc_z:01014.65
time:1159402531, acc_x:-00036.13, acc_y:00027.34, acc_z:01026.86
time:1159410070, acc_x:-00053.71, acc_y:00021.97, acc_z:01036.13
time:1159417614, acc_x:-00042.97, acc_y:00029.79, acc_z:01026.86
time:1159425161, acc_x:-00021.97, acc_y:00046.88, acc_z:01025.88
time:1159432701, acc_x:-00030.27, acc_y:00016.60, acc_z:01015.62
time:1159440249, acc_x:-00011.72, acc_y:-00006.35, acc_z:01011.23
time:1159447886, acc_x:-00013.67, acc_y:-00009.28, acc_z:01017.09
time:1159455517, acc_x:-00001.95, acc_y:-00008.79, acc_z:01009.28
time:1159463151, acc_x:00008.79, acc_y:-00013.18, acc_z:01021.00
time:1159470698, acc_x:00032.23, acc_y:-00032.23, acc_z:01007.81
time:1159478245, acc_x:00015.63, acc_y:-00019.04, acc_z:01010.25
time:1159485800, acc_x:-00009.77, acc_y:00003.42, acc_z:01018.07
time:1159493345, acc_x:-00006.84, acc_y:-00001.46, acc_z:01012.21
time:1159500979, acc_x:-00022.46, acc_y:00025.39, acc_z:01036.62
time:1159508528, acc_x:-00032.71, acc_y:00009.28, acc_z:01024.41
time:1159516068, acc_x:-00023.44, acc_y:00012.21, acc_z:01026.37
time:1159523613, acc_x:-00027.83, acc_y:00018.55, acc_z:01011.72
time:1159531130, acc_x:-00004.39, acc_y:00000.00, acc_z:01027.34
time:1159538678, acc_x:-00011.23, acc_y:00000.98, acc_z:01031.25
time:1159546188, acc_x:-00003.91, acc_y:00000.00, acc_z:01028.81
time:1159553725, acc_x:00008.30, acc_y:-00008.79, acc_z:00997.07
time:1159561267, acc_x:-00002.44, acc_y:-00010.74, acc_z:01019.04
time:1159568903, acc_x:00001.46, acc_y:-00011.72, acc_z:01009.77
time:1159576440, acc_x:-00008.30, acc_y:-00015.14, acc_z:01023.44
time:1159584067, acc_x:-00015.63, acc_y:00001.46, acc_z:01008.30
time:1159591612, acc_x:-00018.07, acc_y:00018.55, acc_z:01020.02
time:1159599156, acc_x:-00014.16, acc_y:00017.58, acc_z:01028.81
time:1159606697, acc_x:-00030.76, acc_y:00018.55, acc_z:01029.79
time:1159614241, acc_x:-00030.27, acc_y:00016.60, acc_z:01029.79
time:1159621795, acc_x:-00047.36, acc_y:00021.97, acc_z:01035.16
time:1159629343, acc_x:-00048.34, acc_y:00027.83, acc_z:01019.04
time:1159636891, acc_x:00010.74, acc_y:00040.53, acc_z:01011.23
time:1159644354, acc_x:-00011.23, acc_y:00012.21, acc_z:01030.27
time:1159651902, acc_x:-00040.53, acc_y:00003.42, acc_z:00988.28
time:1159659449, acc_x:-00020.02, acc_y:00011.72, acc_z:01045.41
time:1159666996, acc_x:-00007.32, acc_y:00001.95, acc_z:00992.68
time:1159674547, acc_x:-00006.35, acc_y:00013.67, acc_z:01033.69
time:1159682090, acc_x:-00028.32, acc_y:00007.81, acc_z:00998.05
time:1159689634, acc_x:-00018.55, acc_y:00011.72, acc_z:01052.73
time:1159697176, acc_x:-00025.39, acc_y:00026.37, acc_z:00992.68
time:1159704718, acc_x:-00032.23, acc_y:00023.44, acc_z:01071.78
time:1159712263, acc_x:-00044.43, acc_y:00048.34, acc_z:00986.33
time:1159719812, acc_x:-00063.48, acc_y:00088.38, acc_z:01087.40
time:1159727357, acc_x:-00029.30, acc_y:00112.79, acc_z:00871.09
time:1159734902, acc_x:-00069.34, acc_y:00139.16, acc_z:01117.19
time:1159742451, acc_x:-00081.54, acc_y:00062.01, acc_z:00971.19
time:1159749996, acc_x:-00129.39, acc_y:00051.76, acc_z:01094.73
time:1159757546, acc_x:-00148.44, acc_y:-00028.32, acc_z:00980.47
time:1159765175, acc_x:-00003.91, acc_y:00043.46, acc_z:00995.61
time:1159772714, acc_x:00064.94, acc_y:00169.92, acc_z:01042.97
time:1159780165, acc_x:-00099.12, acc_y:00079.10, acc_z:01027.83
time:1159787710, acc_x:-00086.91, acc_y:-00018.07, acc_z:00872.56
time:1159795341, acc_x:00019.53, acc_y:00106.93, acc_z:01202.64
time:1159802805, acc_x:-00032.71, acc_y:-00235.35, acc_z:01157.23
time:1159810441, acc_x:00045.90, acc_y:-00044.43, acc_z:00941.89
time:1159817987, acc_x:-00008.30, acc_y:00146.97, acc_z:00850.10
time:1159825537, acc_x:-00089.84, acc_y:00021.48, acc_z:01137.21
time:1159833081, acc_x:-00120.12, acc_y:-00024.90, acc_z:01106.45
time:1159840709, acc_x:-00104.00, acc_y:00050.78, acc_z:00803.71
time:1159848258, acc_x:-00101.07, acc_y:00146.97, acc_z:01140.63
time:1159855808, acc_x:-00031.74, acc_y:00279.79, acc_z:01378.91
time:1159863355, acc_x:00269.04, acc_y:00301.27, acc_z:00823.24
time:1159870822, acc_x:-00187.01, acc_y:00096.19, acc_z:01148.44
time:1159878365, acc_x:-00291.99, acc_y:00072.27, acc_z:00803.22
time:1159885908, acc_x:-00003.91, acc_y:00071.29, acc_z:01145.02
time:1159893455, acc_x:-00160.64, acc_y:-00254.39, acc_z:01278.81
time:1159901082, acc_x:00007.32, acc_y:-00131.35, acc_z:00769.53
time:1159908628, acc_x:-00058.11, acc_y:00172.36, acc_z:01245.12
