time:15967978, acc_x:-170.38, acc_y:-368.50, acc_z:448.87, raw_acc_x:-920.90, raw_acc_y:-1601.07, raw_acc_z:727.05
time:15979871, acc_x:-62.38, acc_y:-199.10, acc_z:397.58, raw_acc_x:369.63, raw_acc_y:478.52, raw_acc_z:192.38
time:15991401, acc_x:-188.96, acc_y:-152.83, acc_z:718.05, raw_acc_x:-695.31, raw_acc_y:32.23, raw_acc_z:1999.94
time:16003113, acc_x:-137.60, acc_y:1.56, acc_z:974.43, raw_acc_x:67.87, raw_acc_y:619.14, raw_acc_z:1999.94
time:16014482, acc_x:-71.60, acc_y:-86.44, acc_z:1179.53, raw_acc_x:192.38, raw_acc_y:-438.48, raw_acc_z:1999.94
time:16026194, acc_x:-62.36, acc_y:-74.23, acc_z:1343.61, raw_acc_x:-25.39, raw_acc_y:-25.39, raw_acc_z:1999.94
time:16037824, acc_x:167.11, acc_y:-202.45, acc_z:1192.37, raw_acc_x:1084.96, raw_acc_y:-715.33, raw_acc_z:587.40
time:16049628, acc_x:452.43, acc_y:-243.31, acc_z:1184.17, raw_acc_x:1593.75, raw_acc_y:-406.74, raw_acc_z:1151.37
time:16061514, acc_x:289.10, acc_y:-396.41, acc_z:1158.08, raw_acc_x:-364.26, raw_acc_y:-1008.79, raw_acc_z:1053.71
time:16073491, acc_x:162.92, acc_y:-472.01, acc_z:1046.77, raw_acc_x:-341.80, raw_acc_y:-774.41, raw_acc_z:601.56
time:16085289, acc_x:69.98, acc_y:-382.68, acc_z:1237.41, raw_acc_x:-301.76, raw_acc_y:-25.39, raw_acc_z:1999.94
time:16097008, acc_x:105.69, acc_y:-231.25, acc_z:1264.14, raw_acc_x:248.54, raw_acc_y:374.51, raw_acc_z:1371.09
time:16108716, acc_x:33.97, acc_y:-172.30, acc_z:1281.92, raw_acc_x:-252.93, raw_acc_y:63.48, raw_acc_z:1353.03
time:16120346, acc_x:-13.74, acc_y:-77.78, acc_z:1243.51, raw_acc_x:-204.59, raw_acc_y:300.29, raw_acc_z:1089.84
time:16132066, acc_x:-23.98, acc_y:-44.84, acc_z:1191.48, raw_acc_x:-64.94, raw_acc_y:86.91, raw_acc_z:983.40
time:16143520, acc_x:-6.98, acc_y:-58.43, acc_z:1153.87, raw_acc_x:61.04, raw_acc_y:-112.79, raw_acc_z:1003.42
time:16155062, acc_x:5.84, acc_y:-64.13, acc_z:1131.30, raw_acc_x:57.13, raw_acc_y:-86.91, raw_acc_z:1041.02
time:16166427, acc_x:17.17, acc_y:-67.51, acc_z:1112.46, raw_acc_x:62.50, raw_acc_y:-81.05, raw_acc_z:1037.11
time:16177883, acc_x:31.41, acc_y:-90.24, acc_z:1094.46, raw_acc_x:88.38, raw_acc_y:-181.15, raw_acc_z:1022.46
time:16189416, acc_x:75.42, acc_y:-121.61, acc_z:1087.29, raw_acc_x:251.46, raw_acc_y:-247.07, raw_acc_z:1058.59
time:16201127, acc_x:108.58, acc_y:-168.67, acc_z:1071.30, raw_acc_x:241.21, raw_acc_y:-356.93, raw_acc_z:1007.32
time:16212929, acc_x:123.68, acc_y:-197.05, acc_z:1076.37, raw_acc_x:184.08, raw_acc_y:-310.55, raw_acc_z:1096.68
time:16224728, acc_x:145.04, acc_y:-253.83, acc_z:1049.77, raw_acc_x:230.47, raw_acc_y:-480.96, raw_acc_z:943.36
time:16236446, acc_x:34.49, acc_y:-397.99, acc_z:1202.32, raw_acc_x:-407.71, raw_acc_y:-974.61, raw_acc_z:1812.50
time:16248251, acc_x:172.51, acc_y:-304.62, acc_z:1110.68, raw_acc_x:724.61, raw_acc_y:68.85, raw_acc_z:744.14
time:16259802, acc_x:107.74, acc_y:-249.65, acc_z:1056.81, raw_acc_x:-151.37, raw_acc_y:-29.79, raw_acc_z:841.31
time:16271512, acc_x:175.15, acc_y:-172.48, acc_z:1049.45, raw_acc_x:444.82, raw_acc_y:136.23, raw_acc_z:1020.02
time:16283215, acc_x:303.80, acc_y:-131.14, acc_z:754.01, raw_acc_x:818.36, raw_acc_y:34.18, raw_acc_z:-427.73
time:16294759, acc_x:198.02, acc_y:-200.91, acc_z:893.15, raw_acc_x:-225.10, raw_acc_y:-479.98, raw_acc_z:1449.71
time:16306564, acc_x:41.13, acc_y:125.21, acc_z:1044.40, raw_acc_x:-586.43, raw_acc_y:1429.69, raw_acc_z:1649.41
time:16318270, acc_x:45.99, acc_y:36.10, acc_z:1072.05, raw_acc_x:65.43, raw_acc_y:-320.31, raw_acc_z:1182.62
time:16329721, acc_x:103.20, acc_y:53.69, acc_z:1257.63, raw_acc_x:332.03, raw_acc_y:124.02, raw_acc_z:1999.94
time:16341262, acc_x:211.85, acc_y:8.48, acc_z:1153.46, raw_acc_x:646.48, raw_acc_y:-172.36, raw_acc_z:736.82
time:16352715, acc_x:140.68, acc_y:-4.25, acc_z:1322.76, raw_acc_x:-144.04, raw_acc_y:-55.18, raw_acc_z:1999.94
time:16364344, acc_x:192.23, acc_y:-66.39, acc_z:1116.70, raw_acc_x:398.44, raw_acc_y:-314.94, raw_acc_z:292.48
time:16375976, acc_x:103.98, acc_y:-108.00, acc_z:1241.41, raw_acc_x:-249.02, raw_acc_y:-274.41, raw_acc_z:1740.23
time:16387865, acc_x:104.08, acc_y:-221.75, acc_z:986.49, raw_acc_x:104.49, raw_acc_y:-676.76, raw_acc_z:-33.20
time:16399489, acc_x:134.34, acc_y:-157.09, acc_z:931.87, raw_acc_x:255.37, raw_acc_y:101.56, raw_acc_z:713.38
time:16411031, acc_x:331.79, acc_y:-84.65, acc_z:677.23, raw_acc_x:1121.58, raw_acc_y:205.08, raw_acc_z:-341.31
time:16422656, acc_x:374.51, acc_y:129.64, acc_z:767.37, raw_acc_x:545.41, raw_acc_y:986.82, raw_acc_z:1127.93
time:16434192, acc_x:210.94, acc_y:54.20, acc_z:806.77, raw_acc_x:-443.36, raw_acc_y:-247.56, raw_acc_z:964.36
time:16445731, acc_x:252.73, acc_y:-61.72, acc_z:1045.40, raw_acc_x:419.92, raw_acc_y:-525.39, raw_acc_z:1999.94
time:16457448, acc_x:122.21, acc_y:-89.51, acc_z:1067.47, raw_acc_x:-399.90, raw_acc_y:-200.68, raw_acc_z:1155.76
time:16469254, acc_x:185.07, acc_y:-131.08, acc_z:682.79, raw_acc_x:436.52, raw_acc_y:-297.36, raw_acc_z:-855.96
time:16480974, acc_x:22.96, acc_y:-202.42, acc_z:222.01, raw_acc_x:-625.49, raw_acc_y:-487.79, raw_acc_z:-1621.09
time:16492785, acc_x:-2.82, acc_y:-203.74, acc_z:271.85, raw_acc_x:-105.96, raw_acc_y:-208.98, raw_acc_z:471.19
time:16504406, acc_x:-105.97, acc_y:-208.20, acc_z:492.18, raw_acc_x:-518.55, raw_acc_y:-226.07, raw_acc_z:1373.54
time:16516290, acc_x:-36.34, acc_y:-24.38, acc_z:793.74, raw_acc_x:242.19, raw_acc_y:710.94, raw_acc_z:1999.94
time:16527832, acc_x:57.16, acc_y:-45.97, acc_z:575.91, raw_acc_x:431.15, raw_acc_y:-132.32, raw_acc_z:-295.41
time:16539375, acc_x:148.36, acc_y:-13.92, acc_z:210.73, raw_acc_x:513.18, raw_acc_y:114.26, raw_acc_z:-1250.00
time:16551005, acc_x:5.41, acc_y:60.54, acc_z:297.29, raw_acc_x:-566.41, raw_acc_y:358.40, raw_acc_z:643.55
time:16562284, acc_x:42.12, acc_y:347.46, acc_z:516.74, raw_acc_x:188.96, raw_acc_y:1495.12, raw_acc_z:1394.53
time:16573827, acc_x:-119.14, acc_y:284.70, acc_z:710.85, raw_acc_x:-764.16, raw_acc_y:33.69, raw_acc_z:1487.30
time:16585455, acc_x:-95.02, acc_y:268.49, acc_z:904.42, raw_acc_x:1.46, raw_acc_y:203.61, raw_acc_z:1678.71
time:16596824, acc_x:-89.10, acc_y:309.81, acc_z:1123.53, raw_acc_x:-65.43, raw_acc_y:475.10, raw_acc_z:1999.94
time:16608454, acc_x:-182.12, acc_y:340.91, acc_z:1041.30, raw_acc_x:-554.20, raw_acc_y:465.33, raw_acc_z:712.40
time:16620169, acc_x:-282.80, acc_y:134.94, acc_z:985.39, raw_acc_x:-685.55, raw_acc_y:-688.96, raw_acc_z:761.72
time:16631884, acc_x:95.14, acc_y:202.48, acc_z:1065.55, raw_acc_x:1606.93, raw_acc_y:472.66, raw_acc_z:1386.23
time:16643511, acc_x:-77.69, acc_y:283.66, acc_z:1036.72, raw_acc_x:-769.04, raw_acc_y:608.40, raw_acc_z:921.39
time:16655144, acc_x:-5.91, acc_y:269.71, acc_z:1229.36, raw_acc_x:281.25, raw_acc_y:213.87, raw_acc_z:1999.94
time:16666685, acc_x:-38.90, acc_y:253.85, acc_z:1113.37, raw_acc_x:-170.90, raw_acc_y:190.43, raw_acc_z:649.41
time:16678310, acc_x:-110.42, acc_y:318.22, acc_z:1133.57, raw_acc_x:-396.48, raw_acc_y:575.68, raw_acc_z:1214.36
time:16690107, acc_x:-89.41, acc_y:310.34, acc_z:1196.50, raw_acc_x:-5.37, raw_acc_y:278.81, raw_acc_z:1448.24
time:16701651, acc_x:-170.45, acc_y:315.85, acc_z:1219.70, raw_acc_x:-494.63, raw_acc_y:337.89, raw_acc_z:1312.50
time:16713452, acc_x:-189.39, acc_y:337.25, acc_z:1197.35, raw_acc_x:-265.14, raw_acc_y:422.85, raw_acc_z:1107.91
time:16725253, acc_x:-202.20, acc_y:308.08, acc_z:1220.18, raw_acc_x:-253.42, raw_acc_y:191.41, raw_acc_z:1311.52
time:16737054, acc_x:-254.82, acc_y:308.57, acc_z:1193.04, raw_acc_x:-465.33, raw_acc_y:310.55, raw_acc_z:1084.47
time:16748858, acc_x:-243.41, acc_y:345.20, acc_z:1141.74, raw_acc_x:-197.75, raw_acc_y:491.70, raw_acc_z:936.52
time:16760575, acc_x:-264.26, acc_y:312.39, acc_z:1124.03, raw_acc_x:-347.66, raw_acc_y:181.15, raw_acc_z:1053.22
time:16772379, acc_x:-259.26, acc_y:359.77, acc_z:1119.64, raw_acc_x:-239.26, raw_acc_y:549.32, raw_acc_z:1102.05
time:16784177, acc_x:-258.29, acc_y:368.78, acc_z:1051.96, raw_acc_x:-254.39, raw_acc_y:404.79, raw_acc_z:781.25
time:16795892, acc_x:-272.45, acc_y:331.84, acc_z:1026.82, raw_acc_x:-329.10, raw_acc_y:184.08, raw_acc_z:926.27
time:16807602, acc_x:-310.15, acc_y:361.86, acc_z:946.26, raw_acc_x:-460.94, raw_acc_y:481.93, raw_acc_z:624.02
time:16819233, acc_x:-372.14, acc_y:425.13, acc_z:971.85, raw_acc_x:-620.12, raw_acc_y:678.22, raw_acc_z:1074.22
time:16830948, acc_x:-293.42, acc_y:426.04, acc_z:916.64, raw_acc_x:21.48, raw_acc_y:429.69, raw_acc_z:695.80
time:16842402, acc_x:-348.60, acc_y:390.64, acc_z:779.02, raw_acc_x:-569.34, raw_acc_y:249.02, raw_acc_z:228.52
time:16854031, acc_x:-455.25, acc_y:331.16, acc_z:746.46, raw_acc_x:-881.84, raw_acc_y:93.26, raw_acc_z:616.21
time:16865577, acc_x:-307.75, acc_y:502.72, acc_z:717.09, raw_acc_x:282.23, raw_acc_y:1188.96, raw_acc_z:599.61
time:16877197, acc_x:-221.89, acc_y:508.53, acc_z:864.29, raw_acc_x:121.58, raw_acc_y:531.74, raw_acc_z:1453.13
time:16888829, acc_x:-343.43, acc_y:576.74, acc_z:717.22, raw_acc_x:-829.59, raw_acc_y:849.61, raw_acc_z:128.91
time:16900459, acc_x:-559.51, acc_y:269.50, acc_z:725.34, raw_acc_x:-1423.83, raw_acc_y:-959.47, raw_acc_z:757.81
time:16912263, acc_x:-433.35, acc_y:172.53, acc_z:360.35, raw_acc_x:71.29, raw_acc_y:-215.33, raw_acc_z:-1099.61
time:16923981, acc_x:-595.70, acc_y:182.95, acc_z:549.02, raw_acc_x:-1245.12, raw_acc_y:224.61, raw_acc_z:1303.71
time:16935783, acc_x:-612.60, acc_y:224.00, acc_z:516.75, raw_acc_x:-680.18, raw_acc_y:388.18, raw_acc_z:387.70
time:16947405, acc_x:-393.10, acc_y:361.03, acc_z:813.39, raw_acc_x:484.86, raw_acc_y:909.18, raw_acc_z:1999.94
time:16959034, acc_x:-426.01, acc_y:486.58, acc_z:664.97, raw_acc_x:-557.62, raw_acc_y:988.77, raw_acc_z:71.29
time:16970580, acc_x:-345.40, acc_y:251.28, acc_z:317.33, raw_acc_x:-22.95, raw_acc_y:-689.94, raw_acc_z:-1073.24
time:16982379, acc_x:-211.67, acc_y:506.20, acc_z:442.24, raw_acc_x:323.24, raw_acc_y:1525.88, raw_acc_z:941.89
time:16994012, acc_x:-437.69, acc_y:340.89, acc_z:753.78, raw_acc_x:-1341.80, raw_acc_y:-320.31, raw_acc_z:1999.94
time:17005900, acc_x:-221.74, acc_y:172.72, acc_z:668.75, raw_acc_x:642.09, raw_acc_y:-500.00, raw_acc_z:328.61
time:17017534, acc_x:-114.21, acc_y:343.06, acc_z:843.30, raw_acc_x:315.92, raw_acc_y:1024.41, raw_acc_z:1541.50
time:17029250, acc_x:138.62, acc_y:182.26, acc_z:1074.63, raw_acc_x:1149.90, raw_acc_y:-460.94, raw_acc_z:1999.94
time:17041044, acc_x:123.10, acc_y:-69.53, acc_z:1165.66, raw_acc_x:61.04, raw_acc_y:-1076.66, raw_acc_z:1529.79
time:17052762, acc_x:190.96, acc_y:-230.62, acc_z:532.53, raw_acc_x:462.40, raw_acc_y:-875.00, raw_acc_z:-2000.00
time:17064565, acc_x:153.84, acc_y:-142.80, acc_z:620.16, raw_acc_x:5.37, raw_acc_y:208.50, raw_acc_z:970.70
time:17075927, acc_x:117.12, acc_y:-254.96, acc_z:751.21, raw_acc_x:-29.79, raw_acc_y:-703.61, raw_acc_z:1275.39
time:17087648, acc_x:242.91, acc_y:-527.21, acc_z:691.49, raw_acc_x:746.09, raw_acc_y:-1616.21, raw_acc_z:452.64
time:17099363, acc_x:251.07, acc_y:-495.01, acc_z:906.52, raw_acc_x:283.69, raw_acc_y:-366.21, raw_acc_z:1766.60
time:17111074, acc_x:184.25, acc_y:-580.38, acc_z:647.48, raw_acc_x:-83.01, raw_acc_y:-921.87, raw_acc_z:-388.67
time:17122802, acc_x:133.93, acc_y:-536.57, acc_z:641.91, raw_acc_x:-67.38, raw_acc_y:-361.33, raw_acc_z:619.63
time:17134431, acc_x:302.45, acc_y:-296.45, acc_z:618.90, raw_acc_x:976.56, raw_acc_y:664.06, raw_acc_z:526.86
time:17145975, acc_x:391.08, acc_y:-314.30, acc_z:778.71, raw_acc_x:745.61, raw_acc_y:-385.74, raw_acc_z:1417.97
time:17157692, acc_x:442.36, acc_y:-308.67, acc_z:643.18, raw_acc_x:647.46, raw_acc_y:-286.13, raw_acc_z:101.07
time:17169310, acc_x:413.65, acc_y:-339.81, acc_z:607.42, raw_acc_x:298.83, raw_acc_y:-464.36, raw_acc_z:464.36
time:17180941, acc_x:420.86, acc_y:-316.96, acc_z:656.25, raw_acc_x:449.71, raw_acc_y:-225.59, raw_acc_z:851.56
time:17192569, acc_x:389.43, acc_y:-395.86, acc_z:721.48, raw_acc_x:263.67, raw_acc_y:-711.43, raw_acc_z:982.42
time:17204196, acc_x:337.22, acc_y:-424.11, acc_z:779.72, raw_acc_x:128.42, raw_acc_y:-537.11, raw_acc_z:1012.70
time:17215909, acc_x:299.37, acc_y:-434.01, acc_z:898.98, raw_acc_x:147.95, raw_acc_y:-473.63, raw_acc_z:1375.98
time:17227627, acc_x:349.46, acc_y:-383.54, acc_z:912.15, raw_acc_x:549.80, raw_acc_y:-181.64, raw_acc_z:964.84
time:17239261, acc_x:311.60, acc_y:-401.95, acc_z:913.61, raw_acc_x:160.16, raw_acc_y:-475.59, raw_acc_z:919.43
time:17250894, acc_x:313.93, acc_y:-419.90, acc_z:917.51, raw_acc_x:323.24, raw_acc_y:-491.70, raw_acc_z:933.11
time:17262517, acc_x:298.89, acc_y:-379.57, acc_z:994.26, raw_acc_x:238.77, raw_acc_y:-218.26, raw_acc_z:1301.27
time:17274234, acc_x:305.33, acc_y:-396.82, acc_z:1058.20, raw_acc_x:331.05, raw_acc_y:-465.82, raw_acc_z:1313.96
time:17286036, acc_x:311.84, acc_y:-372.24, acc_z:1053.20, raw_acc_x:337.89, raw_acc_y:-273.93, raw_acc_z:1033.20
time:17297840, acc_x:280.82, acc_y:-358.63, acc_z:1053.40, raw_acc_x:156.74, raw_acc_y:-304.20, raw_acc_z:1054.20
time:17309641, acc_x:269.97, acc_y:-340.03, acc_z:1060.40, raw_acc_x:226.56, raw_acc_y:-265.62, raw_acc_z:1088.38
time:17321443, acc_x:309.53, acc_y:-372.12, acc_z:1119.31, raw_acc_x:467.77, raw_acc_y:-500.49, raw_acc_z:1354.98
time:17333248, acc_x:257.29, acc_y:-384.91, acc_z:1098.09, raw_acc_x:48.34, raw_acc_y:-436.04, raw_acc_z:1013.18
time:17344962, acc_x:281.71, acc_y:-326.19, acc_z:1144.29, raw_acc_x:379.39, raw_acc_y:-91.31, raw_acc_z:1329.10
time:17356680, acc_x:97.05, acc_y:-499.03, acc_z:1095.31, raw_acc_x:-641.60, raw_acc_y:-1190.43, raw_acc_z:899.41
time:17368482, acc_x:222.85, acc_y:-619.15, acc_z:1024.20, raw_acc_x:726.07, raw_acc_y:-1099.61, raw_acc_z:739.75
time:17380284, acc_x:205.04, acc_y:-540.05, acc_z:1219.35, raw_acc_x:133.79, raw_acc_y:-223.63, raw_acc_z:1999.94
time:17392077, acc_x:215.79, acc_y:-449.71, acc_z:1219.72, raw_acc_x:258.79, raw_acc_y:-88.38, raw_acc_z:1221.19
time:17403801, acc_x:250.95, acc_y:-357.72, acc_z:1060.73, raw_acc_x:391.60, raw_acc_y:10.25, raw_acc_z:424.80
time:17415345, acc_x:151.54, acc_y:-276.21, acc_z:882.38, raw_acc_x:-246.09, raw_acc_y:49.80, raw_acc_z:168.95
time:17426883, acc_x:302.88, acc_y:-108.08, acc_z:859.51, raw_acc_x:908.20, raw_acc_y:564.45, raw_acc_z:768.07
time:17438429, acc_x:95.43, acc_y:-329.53, acc_z:719.35, raw_acc_x:-734.37, raw_acc_y:-1215.33, raw_acc_z:158.69
time:17450147, acc_x:130.54, acc_y:-523.98, acc_z:828.90, raw_acc_x:271.00, raw_acc_y:-1301.76, raw_acc_z:1267.09
time:17461951, acc_x:225.23, acc_y:-461.66, acc_z:1063.11, raw_acc_x:604.00, raw_acc_y:-212.40, raw_acc_z:1999.94
time:17473754, acc_x:580.17, acc_y:-317.57, acc_z:845.60, raw_acc_x:1999.94, raw_acc_y:258.79, raw_acc_z:-24.41
time:17485377, acc_x:419.90, acc_y:-317.05, acc_z:599.04, raw_acc_x:-221.19, raw_acc_y:-314.94, raw_acc_z:-387.21
time:17497174, acc_x:208.97, acc_y:-127.66, acc_z:679.43, raw_acc_x:-634.77, raw_acc_y:629.88, raw_acc_z:1000.98
time:17508890, acc_x:408.78, acc_y:-255.84, acc_z:382.12, raw_acc_x:1208.01, raw_acc_y:-768.55, raw_acc_z:-807.13
time:17520691, acc_x:668.43, acc_y:-142.85, acc_z:611.36, raw_acc_x:1707.03, raw_acc_y:309.08, raw_acc_z:1528.32
time:17532401, acc_x:426.05, acc_y:22.92, acc_z:889.07, raw_acc_x:-543.46, raw_acc_y:686.04, raw_acc_z:1999.94
time:17543946, acc_x:467.89, acc_y:182.50, acc_z:1111.25, raw_acc_x:635.25, raw_acc_y:820.80, raw_acc_z:1999.94
time:17555576, acc_x:223.43, acc_y:319.05, acc_z:541.34, raw_acc_x:-754.39, raw_acc_y:865.23, raw_acc_z:-1738.28
time:17567292, acc_x:-66.37, acc_y:155.14, acc_z:112.08, raw_acc_x:-1225.59, raw_acc_y:-500.49, raw_acc_z:-1604.98
time:17579169, acc_x:-328.00, acc_y:325.19, acc_z:86.83, raw_acc_x:-1374.51, raw_acc_y:1005.37, raw_acc_z:-14.16
time:17590887, acc_x:-357.81, acc_y:442.86, acc_z:469.45, raw_acc_x:-477.05, raw_acc_y:913.57, raw_acc_z:1999.94
time:17602602, acc_x:-161.25, acc_y:497.06, acc_z:604.66, raw_acc_x:625.00, raw_acc_y:713.87, raw_acc_z:1145.51
time:17614234, acc_x:-302.14, acc_y:231.83, acc_z:466.93, raw_acc_x:-865.72, raw_acc_y:-829.10, raw_acc_z:-83.98
time:17625953, acc_x:-134.00, acc_y:223.84, acc_z:189.66, raw_acc_x:538.57, raw_acc_y:191.89, raw_acc_z:-919.43
time:17637585, acc_x:-195.58, acc_y:86.79, acc_z:350.07, raw_acc_x:-441.89, raw_acc_y:-461.43, raw_acc_z:991.70
time:17649205, acc_x:-176.48, acc_y:258.69, acc_z:680.04, raw_acc_x:-100.10, raw_acc_y:946.29, raw_acc_z:1999.94
time:17660924, acc_x:-340.99, acc_y:299.43, acc_z:628.99, raw_acc_x:-999.02, raw_acc_y:462.40, raw_acc_z:424.80
time:17672556, acc_x:-292.32, acc_y:357.03, acc_z:696.46, raw_acc_x:-97.66, raw_acc_y:587.40, raw_acc_z:966.31
time:17684088, acc_x:-161.79, acc_y:394.70, acc_z:806.58, raw_acc_x:360.35, raw_acc_y:545.41, raw_acc_z:1247.07
time:17695715, acc_x:-220.35, acc_y:322.50, acc_z:814.50, raw_acc_x:-454.59, raw_acc_y:33.69, raw_acc_z:846.19
time:17707251, acc_x:-263.29, acc_y:349.21, acc_z:838.13, raw_acc_x:-435.06, raw_acc_y:456.05, raw_acc_z:932.62
time:17718883, acc_x:-226.55, acc_y:333.96, acc_z:899.31, raw_acc_x:-79.59, raw_acc_y:272.95, raw_acc_z:1144.04
time:17730509, acc_x:-230.07, acc_y:423.32, acc_z:962.22, raw_acc_x:-244.14, raw_acc_y:780.76, raw_acc_z:1213.87
time:17742217, acc_x:-281.32, acc_y:399.30, acc_z:1003.57, raw_acc_x:-486.33, raw_acc_y:303.22, raw_acc_z:1168.95
time:17754021, acc_x:-302.69, acc_y:398.64, acc_z:1020.04, raw_acc_x:-388.18, raw_acc_y:396.00, raw_acc_z:1085.94
time:17765824, acc_x:-289.52, acc_y:371.65, acc_z:1014.66, raw_acc_x:-236.82, raw_acc_y:263.67, raw_acc_z:993.16
time:17777539, acc_x:-285.03, acc_y:356.40, acc_z:1001.38, raw_acc_x:-267.09, raw_acc_y:295.41, raw_acc_z:948.24
time:17789255, acc_x:-283.49, acc_y:321.84, acc_z:967.22, raw_acc_x:-277.34, raw_acc_y:183.59, raw_acc_z:830.57
time:17800885, acc_x:-283.53, acc_y:330.71, acc_z:972.02, raw_acc_x:-283.69, raw_acc_y:366.21, raw_acc_z:991.21
time:17812509, acc_x:-281.51, acc_y:344.94, acc_z:965.70, raw_acc_x:-273.44, raw_acc_y:401.86, raw_acc_z:940.43
time:17824140, acc_x:-179.51, acc_y:286.89, acc_z:925.68, raw_acc_x:228.52, raw_acc_y:54.69, raw_acc_z:765.62
time:17835596, acc_x:-213.04, acc_y:287.81, acc_z:981.95, raw_acc_x:-347.17, raw_acc_y:291.50, raw_acc_z:1207.03
time:17847309, acc_x:-194.75, acc_y:600.95, acc_z:1070.52, raw_acc_x:-121.58, raw_acc_y:1853.52, raw_acc_z:1424.80
time:17859193, acc_x:-314.88, acc_y:540.72, acc_z:990.99, raw_acc_x:-795.41, raw_acc_y:299.80, raw_acc_z:672.85
time:17870822, acc_x:-419.87, acc_y:307.38, acc_z:1097.28, raw_acc_x:-839.84, raw_acc_y:-625.98, raw_acc_z:1522.46
time:17882705, acc_x:-365.68, acc_y:371.49, acc_z:783.78, raw_acc_x:-148.93, raw_acc_y:627.93, raw_acc_z:-470.21
time:17894416, acc_x:-554.07, acc_y:316.92, acc_z:729.27, raw_acc_x:-1307.62, raw_acc_y:98.63, raw_acc_z:511.23
time:17906047, acc_x:-446.67, acc_y:207.83, acc_z:427.36, raw_acc_x:-17.09, raw_acc_y:-228.52, raw_acc_z:-780.27
time:17917768, acc_x:-429.90, acc_y:207.67, acc_z:427.73, raw_acc_x:-362.79, raw_acc_y:207.03, raw_acc_z:429.20
time:17929399, acc_x:-248.12, acc_y:254.42, acc_z:611.91, raw_acc_x:479.00, raw_acc_y:441.41, raw_acc_z:1348.63
time:17941030, acc_x:-297.42, acc_y:118.28, acc_z:816.58, raw_acc_x:-494.63, raw_acc_y:-426.27, raw_acc_z:1635.25
time:17952834, acc_x:-420.55, acc_y:-37.11, acc_z:804.44, raw_acc_x:-913.09, raw_acc_y:-658.69, raw_acc_z:755.86
time:17964552, acc_x:-83.42, acc_y:-38.77, acc_z:563.86, raw_acc_x:1265.14, raw_acc_y:-45.41, raw_acc_z:-398.44
time:17976178, acc_x:-9.80, acc_y:48.96, acc_z:478.43, raw_acc_x:284.67, raw_acc_y:399.90, raw_acc_z:136.72
time:17987456, acc_x:-225.61, acc_y:45.03, acc_z:742.80, raw_acc_x:-1088.87, raw_acc_y:29.30, raw_acc_z:1800.29
time:17999083, acc_x:-37.62, acc_y:371.96, acc_z:566.90, raw_acc_x:714.36, raw_acc_y:1679.69, raw_acc_z:-136.72
time:18010711, acc_x:-184.49, acc_y:526.57, acc_z:687.21, raw_acc_x:-771.97, raw_acc_y:1145.02, raw_acc_z:1168.46
time:18022508, acc_x:-296.32, acc_y:320.87, acc_z:949.76, raw_acc_x:-743.65, raw_acc_y:-501.95, raw_acc_z:1999.94
time:18034305, acc_x:-382.76, acc_y:302.01, acc_z:1122.40, raw_acc_x:-728.52, raw_acc_y:226.56, raw_acc_z:1812.99
time:18046104, acc_x:-234.04, acc_y:148.83, acc_z:627.71, raw_acc_x:360.84, raw_acc_y:-463.87, raw_acc_z:-1351.07
time:18057907, acc_x:4.86, acc_y:-43.63, acc_z:902.15, raw_acc_x:960.45, raw_acc_y:-813.48, raw_acc_z:1999.94
time:18069361, acc_x:101.54, acc_y:-192.23, acc_z:1121.71, raw_acc_x:488.28, raw_acc_y:-786.62, raw_acc_z:1999.94
time:18081165, acc_x:46.96, acc_y:-170.58, acc_z:719.54, raw_acc_x:-171.39, raw_acc_y:-83.98, raw_acc_z:-889.16
time:18092804, acc_x:0.65, acc_y:-308.05, acc_z:895.65, raw_acc_x:-184.57, raw_acc_y:-857.91, raw_acc_z:1600.10
time:18104431, acc_x:284.60, acc_y:-177.78, acc_z:499.33, raw_acc_x:1420.41, raw_acc_y:343.26, raw_acc_z:-1085.94
time:18116235, acc_x:106.20, acc_y:-212.34, acc_z:561.57, raw_acc_x:-607.42, raw_acc_y:-350.59, raw_acc_z:810.55
time:18127950, acc_x:206.35, acc_y:-259.23, acc_z:849.25, raw_acc_x:606.93, raw_acc_y:-446.78, raw_acc_z:1999.94
time:18139667, acc_x:242.52, acc_y:-299.38, acc_z:923.93, raw_acc_x:387.21, raw_acc_y:-459.96, raw_acc_z:1222.66
time:18151382, acc_x:434.64, acc_y:-315.87, acc_z:845.30, raw_acc_x:1203.13, raw_acc_y:-381.84, raw_acc_z:530.76
time:18163093, acc_x:358.36, acc_y:-461.29, acc_z:601.63, raw_acc_x:53.22, raw_acc_y:-1042.97, raw_acc_z:-373.05
time:18174821, acc_x:381.12, acc_y:-446.28, acc_z:588.92, raw_acc_x:472.17, raw_acc_y:-386.23, raw_acc_z:538.09
time:18186447, acc_x:374.33, acc_y:-511.42, acc_z:648.38, raw_acc_x:347.17, raw_acc_y:-771.97, raw_acc_z:886.23
time:18198074, acc_x:422.02, acc_y:-563.04, acc_z:700.54, raw_acc_x:612.79, raw_acc_y:-769.53, raw_acc_z:909.18
time:18209701, acc_x:430.19, acc_y:-574.65, acc_z:755.94, raw_acc_x:462.89, raw_acc_y:-621.09, raw_acc_z:977.54
